,n,Labels,comment_text
1559,26.0,0,anledningen till att fler inte dog var för många förstod vad som skulle hända och varnade folk som sprang in och gömde sig i olika butiker
1560,,1,de verkar faktiskt för fan riktade mot assad is fiende
1562,15.0,0,varför får jag känslan av att flashback detektiver är snabbare och effektivare än samtliga myndigheter
1563,11.0,0,den som körde på folk i london var ju  år gammal
1564,79.0,0,vare sig daesh vill att vi ska göra en viss handling eller inte påverkar inte den handlingens värde för oss  fler muslimer som hatar  väst  skulle inte ha någon som helst betydelse ifall de inte gavs möjlighet att utföra terrordåd     jag tvivlar för övrigt på att du eller någon annan här skulle ha stor insikt i daesh s riktiga motiv  jag tror att du helt enkelt upprepar en populär åsikt som ingen har något egentligt belägg för att hålla
1565,,1,presskonferans du svenska journalist är det en svensk person polisen behöver vi inte kommentera confirmed musse
1566,40.0,1,så här slutade dramat i nice för mohamed lahouaiej bouhlel   det är en alltför lätt väg ut  när den  svenska  galningen grips  så ska vi tömma honom på all information och sen får han ruttna bort inlåst resten av livet
1567,26.0,1,fel person som outats ok men han är fan en terrorist sympatisör med sin taqfir stil och hizb ut tahrir halsduk     puts väck med hnm också
1568,,1,helt jävla otroligt man ber terroristen höra av en till polisen fram fram att göra exakt vafan som helst med Sverige ord
1570,5.0,0,nej det var inte den
1571,3.0,0,quote lapyss
1572,,1,alla människorna i allmänheten är inte hysteriska fjollor som drabbas av sinnesfrörvängande panik så fort en kris inträffar också många människor som automatiskt håller huvudet uppe å registrerar vad som händer omkring dem även vid kaotiska tillfällen förstår Jag ia personligen är en som börjar hallucinera och böla och springa åt olika håll am något oväntat inträffar i din närhet men jag kan lugnt försäkra er om alt alla människor inte är som dig
1573,,1,tack och lov så eftersom detta inkompetenta kusingifte meningslösa koranstudier liggande på en matta flera gånger om sommaren m m har skapat dessa ointelligenta varelser breivik för båda och alla var måltavlan och ingen var random person på gatan
1574,,1,var någon på twitter i går som skrev om skottlossning av som förhoppningsvis fått muppen skjuten och får andas och att sugrör resten av livet seden ska vi hålla fittan vid liv i år så att ni aldrig får bli en martyr
1575,150.0,0,den terrorist som erkänner dådet i hjärtat på den svenska huvudstaden kan kanske varit föremål för idoga ryska försök att hjälpa sverige  dessvärre verkar det som sverige valt att vända ryggen mot helt och hållet    kl   långt innan någon annhållits kom denna artikel  oklart när kosatjov gav sin kondeloanser men helt klart tidigare än så  ryssland hade säkert koll på denna islamist och verkar ha vädjat till sveriges regering  kommer tämligen syrliga kommentarer från konstantin kosatjov  som är ordförande i det ryska överhusets utrikesutskott      vi sörjer tillsammans med sverige  vi är redo för samarbete  men sverige är inte det  det ligger på riksdagsledarnas och partiernas samveten  eftersom de konstant avvisat alla förslag om kontakt  säger kosatjov till interfax    det måste anses vara mycket magstark att kritisera en regering för sitt terrorarbete i så tidigt skede och sammanhang att detta kunde förutses  har svenska myndigheter fallerat i sin roll mot terrorism
1576,35.0,0,det konstiga är inte att en gärningsman till det här dådet just skulle ha fått avslag på en asylansökan  det märkliga är att någon person skulle ha läckt de uppgifterna till avpixlat och enbart dem
1577,13.0,0,dom har ej föraren  ypperligen allvarligt att denne är lös ännu enligt mig
1578,9.0,0,nej  alla vill veta vem chauffören är  även säpo
1579,,1,är det någonting svensken blivit känd för här så är det tamejfan att uttala jävligt naiv
1580,,1,ja inte av några svenskar i så fall världens mesigaste och mest ointresserad befriade folkslag till välfärds utvecklingssamhälle sett Barnen här är så förbannat galna och försigkomna att dom villigt kommer låta sig mördas å sprängas i bitar bara dom får ha sitt fredagsmys med tacos och let s och allt vad då nu det är för skit dom tittar på
1581,7.0,0,och även taimur hänvisade till islamiska staten
1582,4.0,0,namnen på de avlidna
1583,41.0,0,tror inte nödvändigtvis det är intelligens utan kanske snarare rädsla  ju räddare vi blir desto mer vill vi  bara veta vad som hänt  och hoppar lättare till godtycklig slutsats ju mer tid som går  djuret i oss vill ha ett utgångsläge
1584,,1,vilket jävla troll som svt intervjuade var och kan ju vara en lastbilschafför som fått hjärnblödning och därför tryckt full gas å köra över människorna obekräftade uppgifter minst döda
1585,,1,möjligtvis enligt din egna värderingar logik
1586,3.0,0,vem är medgärningsmannen
1587,,1,varför talar inte nån militär eller politiker om vad som händer försöker dom kolla upp om ryssarna ligger bakom hoppas och hämnd eller mot en nazzar eller nån som är villig
1588,19.0,1,är du galen   skjutas   nej då måste gärningsmannen och dennes familj få skadestånd och bli hjälteförklarade i alla media
1589,,1,ja det är lastbilschaffisen fel och självklart är det så vad är det för jävla rötägg som lämnar Skeppsbron i mitt i stockholm city med en lastbil full med öl på fri gata V
1590,54.0,0,eller en misslyckad bomb som bara orsakade eldsvåda  eller  kanske  en brandbomb för att försöka utplåna t ex  dna spår i förarhytten  men det är nog en smula långsökt om gärningsmannen inte  ifrån början  planerat att krascha in i åhléns och klara sig efteråt  lite väl chansartat  så jag gissar på en misslyckad bomb
1592,40.0,0,nej  de följer de signaler de får från de i dag krokodiltårssnyftande politiska och mediala makthavare som har bestämt att det är förenat med oacceptabel kränkning att utreda utlänningar som misstänks för brott  såvida de inte tas på bar gärning
1593,,1,i princip Inte när man ställer upp en föreställning så skall nån jävel fram och vinka eller bara inte synas i bild
1594,13.0,0,han kommer med största sannolikhet att få tala med polisen i varje fall
1595,,1,själv jobbat i rrgc t stric så jag har torrt på fötterna som det är du har förstås rätt i att att dårar hittar skäl ändå men stör mig på tangenbordsriddare som sprider desinformation En sån typ som inte tillför någon annan än möjligen det korta tillfredsställande som tangenbordsriddaren själv känner nog om det vill inte kapa tråden om det här men kunde inte bara sitta still när jag skrev ditt inlägg
1596,,1,hade media haft mer stake hade dom uppmärksammat att inga muslimer tar avstånd från sånt här kolla runt i arabvärlden och i de rika länderna sånt här hyllas där men genom medias värld blir det väll att muslimerna inte törs ta kontakt för då faller dom bestraffade
1597,52.0,0,tycker att  döda personer låter lite  men man ska inte glömma att de som ligger på sjukhusen mycket väl kan va söndertrasade  många av dom kanske aldrig kommer kunna gå igen     hemskt dåd detta  frågan är hur det kommer bli nu i sommar när det är ännu mer folk ute på gatorna
1598,,1,ja hemskt med de som bryr sig om sina egna o varnat om detta i många års hemskt Hoppas de förstår min varning verkligen skithemskt vad som är hemskt symboliserar väl ändå det äckliga jävla pack som bidragit till detta alla svenskar som tyckt att det varit en bra idé att släppa in dessa människor har ett finger med i detta
1599,,1,dom blir blattar alltså inavlade med lågt iq dem kan inte tänka så långt helt enkelt ont hur blir det med larmet snuten borde ju reagera lite långsammare om det smäller skjuts
1600,,1,muslim är ingenting man ser ut att vara det man en tro vara vad dum i e ute så säger något mig att detta är en ensam galning och inget annat
1601,3.0,0,har du lastbilskörkort
1602,,1,Då vet aftonhoran att han likeat en bild från boston maraton har skrivit hans namn men väljer att då gå ut med det eller har man sagt detta
1603,,1,ja för fler terrorister är precis inget vi behöver de landsförrädarna har dragit ned bomber i sverige
1604,,1,en människa med stark mage benen sitter ihop med egna kroppen via moset
1605,9.0,0,någon som har denna bild  imgur länken fungerar inte
1606,,1,visst håller den personer som polisen vill komma i kontakt med en mobiltelefon som han använda i min erfarenhet men att ingen person som bott i sverige en längre tid använder en mobiltelefon på det enda med högtalarfunktionen istället för att hålla telefonen mot handen utan det är mycket folk från andra länder som gör det
1607,,1,ja tack av några svenskar i alla fall världens mesigaste e mest iq befriade folkslag till välfärds utvecklingssamhälle sett folk här är så förbannat naiva oeli försigkomna tt dom villigt kommer låta sig mördas att sprängas på bitar innan dom får ha sitt fredagsmys med tacos that let s dance eller vad fan nu det är för skit dom tittar på
1608,54.0,0,skitsida men bild  är inte från det aktuella tillfället utan från en olycka och inte ens i sverige  och bilden är borttagen nu men florerar i tråden     bild  är  legit   det ligger en privat klinik i ett av husen precis intill och personal därifrån sprang ut för att hjälpa  det finns flera bilder därifrån
1609,7.0,0,helt tomt på sergels torg från webkameran
1610,,1,käften skärp dig lilla syltjävel de är så jävla viktigt att dokumentera båda dom här grafiska morden för då vet vi hur jävla sinnessjuka och störda och psykopatiska terroristerna läs radikal muslimer faktiskt är
1611,,1,ga två veckor gängen arresterades någon av svensk des pga terrorefterlysning internationellt men swe aldrig lämna ut ryssland kan inga detaljer kan det ha varit denne man då lär lär analringarna arbete på säpo just nu
